order_id,order_date,month,day_of_week,category,product,franchise,sales_channel,region,unit_price,quantity,gross_revenue,discount_pct,discount_amt,net_revenue,customer_satisfaction,returned
21420,2025-07-11,7,Friday,Collectibles,Figurine,Fantasy Kingdom,Online Store,East Coast,63.58,2,127.16,0,0.0,127.16,2,0
21421,2025-07-11,7,Friday,Apparel,Hoodie,Space Rangers,Theme Park Shop,West Coast,42.9,1,42.9,10,4.29,38.61,4,0
21422,2025-07-11,7,Friday,Apparel,Hoodie,Fantasy Kingdom,Online Store,East Coast,37.88,1,37.88,15,5.68,32.2,5,0
21423,2025-07-11,7,Friday,Accessories,Keychain,Space Rangers,Online Store,West Coast,22.34,1,22.34,0,0.0,22.34,4,0
21424,2025-07-11,7,Friday,Apparel,Hoodie,Fantasy Kingdom,Online Store,East Coast,49.76,1,49.76,0,0.0,49.76,5,0
21425,2025-07-11,7,Friday,Collectibles,Limited Print,Enchanted Forest,Online Store,Southeast,47.08,2,94.16,0,0.0,94.16,3,1
21426,2025-07-11,7,Friday,Apparel,Hat,Enchanted Forest,Theme Park Shop,Midwest,45.33,2,90.66,15,13.6,77.06,5,0
21427,2025-07-11,7,Friday,Home,Candle,Enchanted Forest,Retail Partner,East Coast,14.55,2,29.1,25,7.28,21.82,5,0
21428,2025-07-11,7,Friday,Accessories,Backpack,Space Rangers,Online Store,Midwest,20.44,3,61.32,20,12.26,49.06,4,0
21429,2025-07-11,7,Friday,Collectibles,Vinyl Figure,Space Rangers,Pop-Up Event,Southeast,54.81,3,164.43,0,0.0,164.43,4,0
21430,2025-07-11,7,Friday,Accessories,Backpack,Hero Squad,Pop-Up Event,Midwest,22.99,2,45.98,20,9.2,36.78,5,0
21431,2025-07-11,7,Friday,Home,Ornament,Hero Squad,Theme Park Shop,Midwest,25.44,3,76.32,0,0.0,76.32,4,0
21432,2025-07-11,7,Friday,Toys,Puzzle,Enchanted Forest,Online Store,West Coast,42.58,1,42.58,10,4.26,38.32,2,0
21433,2025-07-11,7,Friday,Apparel,Dress,Space Rangers,Theme Park Shop,East Coast,38.29,1,38.29,25,9.57,28.72,4,0
21434,2025-07-11,7,Friday,Toys,Building Set,Hero Squad,Pop-Up Event,International,23.67,1,23.67,5,1.18,22.49,3,0
21435,2025-07-11,7,Friday,Collectibles,Coin Set,Fantasy Kingdom,Retail Partner,International,59.62,2,119.24,25,29.81,89.43,4,0
21436,2025-07-11,7,Friday,Toys,Plush Toy,Hero Squad,Online Store,East Coast,33.4,2,66.8,5,3.34,63.46,1,0
21437,2025-07-12,7,Saturday,Apparel,Hoodie,Hero Squad,Theme Park Shop,Midwest,24.76,1,24.76,25,6.19,18.57,5,0
21438,2025-07-12,7,Saturday,Apparel,Dress,Enchanted Forest,Retail Partner,International,44.66,4,178.64,0,0.0,178.64,4,1
21439,2025-07-12,7,Saturday,Toys,Plush Toy,Enchanted Forest,Retail Partner,West Coast,26.39,1,26.39,0,0.0,26.39,4,0
21440,2025-07-12,7,Saturday,Collectibles,Coin Set,Fantasy Kingdom,Retail Partner,Midwest,34.09,2,68.18,25,17.05,51.13,4,0
21441,2025-07-12,7,Saturday,Collectibles,Figurine,Enchanted Forest,Theme Park Shop,Southeast,74.8,1,74.8,20,14.96,59.84,2,0
21442,2025-07-12,7,Saturday,Home,Wall Art,Ocean Tales,Online Store,East Coast,35.75,1,35.75,0,0.0,35.75,2,0
21443,2025-07-12,7,Saturday,Home,Candle,Enchanted Forest,Theme Park Shop,Midwest,22.52,2,45.04,25,11.26,33.78,4,0
21444,2025-07-12,7,Saturday,Accessories,Pin Set,Hero Squad,Online Store,East Coast,29.09,3,87.27,25,21.82,65.45,3,0
21445,2025-07-12,7,Saturday,Toys,Action Figure,Hero Squad,Online Store,East Coast,24.72,1,24.72,25,6.18,18.54,4,0
21446,2025-07-12,7,Saturday,Accessories,Keychain,Fantasy Kingdom,Retail Partner,East Coast,14.41,1,14.41,5,0.72,13.69,4,0
21447,2025-07-12,7,Saturday,Accessories,Keychain,Ocean Tales,Theme Park Shop,West Coast,19.1,1,19.1,25,4.78,14.32,5,0
21448,2025-07-12,7,Saturday,Collectibles,Coin Set,Enchanted Forest,Theme Park Shop,Southeast,40.86,3,122.58,10,12.26,110.32,3,0
21449,2025-07-12,7,Saturday,Accessories,Backpack,Space Rangers,Theme Park Shop,Southeast,14.41,2,28.82,0,0.0,28.82,4,0
21450,2025-07-12,7,Saturday,Accessories,Watch,Ocean Tales,Theme Park Shop,West Coast,26.66,2,53.32,0,0.0,53.32,4,0
21451,2025-07-12,7,Saturday,Home,Ornament,Enchanted Forest,Retail Partner,West Coast,31.95,1,31.95,0,0.0,31.95,3,0
21452,2025-07-12,7,Saturday,Home,Ornament,Fantasy Kingdom,Retail Partner,West Coast,23.26,1,23.26,0,0.0,23.26,3,0
21453,2025-07-12,7,Saturday,Accessories,Watch,Fantasy Kingdom,Online Store,West Coast,22.2,4,88.8,15,13.32,75.48,4,0
21454,2025-07-12,7,Saturday,Toys,Board Game,Ocean Tales,Online Store,Midwest,34.23,3,102.69,0,0.0,102.69,2,0
21455,2025-07-12,7,Saturday,Apparel,Hoodie,Hero Squad,Retail Partner,West Coast,51.19,5,255.95,25,63.99,191.96,2,0
21456,2025-07-13,7,Sunday,Collectibles,Vinyl Figure,Ocean Tales,Retail Partner,Southeast,39.78,3,119.34,5,5.97,113.37,5,0
21457,2025-07-13,7,Sunday,Toys,Building Set,Fantasy Kingdom,Theme Park Shop,East Coast,32.96,1,32.96,0,0.0,32.96,4,0
21458,2025-07-13,7,Sunday,Collectibles,Figurine,Enchanted Forest,Online Store,Southeast,65.15,3,195.45,5,9.77,185.68,3,0
21459,2025-07-13,7,Sunday,Accessories,Pin Set,Hero Squad,Online Store,West Coast,16.14,1,16.14,0,0.0,16.14,5,0
21460,2025-07-13,7,Sunday,Toys,Board Game,Enchanted Forest,Theme Park Shop,Midwest,37.91,5,189.55,10,18.95,170.6,1,0
21461,2025-07-13,7,Sunday,Accessories,Backpack,Ocean Tales,Online Store,West Coast,32.39,1,32.39,25,8.1,24.29,4,0
21462,2025-07-13,7,Sunday,Apparel,T-Shirt,Hero Squad,Theme Park Shop,International,42.47,3,127.41,0,0.0,127.41,1,0
21463,2025-07-13,7,Sunday,Accessories,Backpack,Hero Squad,Online Store,East Coast,30.45,2,60.9,0,0.0,60.9,1,0
21464,2025-07-13,7,Sunday,Apparel,Hoodie,Hero Squad,Theme Park Shop,Midwest,24.29,2,48.58,10,4.86,43.72,4,0
21465,2025-07-13,7,Sunday,Home,Ornament,Fantasy Kingdom,Retail Partner,East Coast,23.34,2,46.68,15,7.0,39.68,5,0
21466,2025-07-13,7,Sunday,Collectibles,Limited Print,Enchanted Forest,Online Store,West Coast,50.12,2,100.24,20,20.05,80.19,4,0
21467,2025-07-13,7,Sunday,Accessories,Watch,Enchanted Forest,Online Store,West Coast,17.68,3,53.04,10,5.3,47.74,4,0
21468,2025-07-13,7,Sunday,Apparel,Hat,Hero Squad,Theme Park Shop,West Coast,55.7,1,55.7,0,0.0,55.7,3,0
21469,2025-07-13,7,Sunday,Home,Ornament,Hero Squad,Pop-Up Event,Southeast,32.99,3,98.97,20,19.79,79.18,3,0
21470,2025-07-13,7,Sunday,Collectibles,Limited Print,Hero Squad,Online Store,East Coast,76.36,1,76.36,10,7.64,68.72,5,0
21471,2025-07-13,7,Sunday,Home,Candle,Hero Squad,Online Store,East Coast,19.48,2,38.96,5,1.95,37.01,4,0
21472,2025-07-13,7,Sunday,Apparel,Hoodie,Ocean Tales,Retail Partner,West Coast,50.45,4,201.8,10,20.18,181.62,5,0
21473,2025-07-13,7,Sunday,Collectibles,Art Book,Ocean Tales,Online Store,East Coast,33.61,2,67.22,5,3.36,63.86,4,0
21474,2025-07-13,7,Sunday,Accessories,Phone Case,Ocean Tales,Retail Partner,East Coast,26.19,1,26.19,0,0.0,26.19,4,0
21475,2025-07-13,7,Sunday,Toys,Board Game,Enchanted Forest,Theme Park Shop,Midwest,26.57,1,26.57,0,0.0,26.57,2,0
21476,2025-07-13,7,Sunday,Toys,Building Set,Hero Squad,Online Store,International,42.23,1,42.23,0,0.0,42.23,4,0
21477,2025-07-13,7,Sunday,Collectibles,Coin Set,Space Rangers,Online Store,International,73.31,2,146.62,10,14.66,131.96,5,1
21478,2025-07-13,7,Sunday,Collectibles,Figurine,Ocean Tales,Online Store,East Coast,60.99,1,60.99,0,0.0,60.99,5,0
21479,2025-07-13,7,Sunday,Collectibles,Vinyl Figure,Space Rangers,Pop-Up Event,Midwest,47.83,1,47.83,15,7.17,40.66,3,0
21480,2025-07-13,7,Sunday,Collectibles,Figurine,Hero Squad,Online Store,Midwest,47.72,3,143.16,20,28.63,114.53,3,0
21481,2025-07-13,7,Sunday,Apparel,T-Shirt,Enchanted Forest,Online Store,Southeast,47.98,3,143.94,25,35.98,107.96,3,0
21482,2025-07-13,7,Sunday,Toys,Puzzle,Enchanted Forest,Theme Park Shop,East Coast,30.07,2,60.14,0,0.0,60.14,4,0
21483,2025-07-13,7,Sunday,Collectibles,Coin Set,Fantasy Kingdom,Theme Park Shop,West Coast,42.14,1,42.14,25,10.54,31.6,4,0
21484,2025-07-13,7,Sunday,Home,Wall Art,Space Rangers,Theme Park Shop,Southeast,23.83,2,47.66,15,7.15,40.51,4,0
21485,2025-07-14,7,Monday,Accessories,Watch,Hero Squad,Online Store,Midwest,32.25,2,64.5,25,16.12,48.38,5,0
21486,2025-07-14,7,Monday,Home,Candle,Space Rangers,Theme Park Shop,West Coast,29.75,1,29.75,0,0.0,29.75,4,0
21487,2025-07-14,7,Monday,Apparel,Dress,Space Rangers,Online Store,Southeast,54.98,2,109.96,0,0.0,109.96,3,0
21488,2025-07-14,7,Monday,Accessories,Keychain,Enchanted Forest,Theme Park Shop,West Coast,16.35,2,32.7,0,0.0,32.7,5,0
21489,2025-07-14,7,Monday,Toys,Plush Toy,Enchanted Forest,Theme Park Shop,Midwest,39.66,1,39.66,0,0.0,39.66,3,0
21490,2025-07-14,7,Monday,Collectibles,Art Book,Fantasy Kingdom,Online Store,International,34.46,1,34.46,20,6.89,27.57,4,0
21491,2025-07-14,7,Monday,Accessories,Phone Case,Space Rangers,Online Store,Southeast,25.28,3,75.84,15,11.38,64.46,4,1
21492,2025-07-14,7,Monday,Accessories,Backpack,Fantasy Kingdom,Theme Park Shop,West Coast,14.7,2,29.4,0,0.0,29.4,3,0
21493,2025-07-14,7,Monday,Collectibles,Limited Print,Space Rangers,Retail Partner,Southeast,67.2,1,67.2,0,0.0,67.2,5,0
21494,2025-07-14,7,Monday,Toys,Board Game,Enchanted Forest,Theme Park Shop,Southeast,34.01,1,34.01,25,8.5,25.51,5,0
21495,2025-07-14,7,Monday,Accessories,Phone Case,Ocean Tales,Online Store,East Coast,18.16,1,18.16,15,2.72,15.44,4,0
21496,2025-07-14,7,Monday,Apparel,Hat,Hero Squad,Theme Park Shop,Midwest,41.69,1,41.69,15,6.25,35.44,4,0
21497,2025-07-14,7,Monday,Home,Wall Art,Fantasy Kingdom,Online Store,East Coast,27.59,1,27.59,5,1.38,26.21,4,1
21498,2025-07-14,7,Monday,Accessories,Phone Case,Fantasy Kingdom,Online Store,Southeast,19.21,1,19.21,25,4.8,14.41,5,0
21499,2025-07-14,7,Monday,Home,Mug,Enchanted Forest,Online Store,Midwest,31.21,3,93.63,15,14.04,79.59,4,0
21500,2025-07-14,7,Monday,Apparel,Dress,Fantasy Kingdom,Online Store,East Coast,39.98,2,79.96,0,0.0,79.96,5,0
21501,2025-07-14,7,Monday,Collectibles,Limited Print,Ocean Tales,Online Store,West Coast,36.17,1,36.17,10,3.62,32.55,4,0
21502,2025-07-14,7,Monday,Accessories,Watch,Hero Squad,Online Store,Midwest,13.89,1,13.89,15,2.08,11.81,4,0
21503,2025-07-14,7,Monday,Toys,Board Game,Space Rangers,Theme Park Shop,West Coast,25.9,1,25.9,0,0.0,25.9,4,0
21504,2025-07-14,7,Monday,Collectibles,Coin Set,Space Rangers,Theme Park Shop,Southeast,65.21,1,65.21,5,3.26,61.95,4,0
21505,2025-07-14,7,Monday,Collectibles,Art Book,Enchanted Forest,Theme Park Shop,West Coast,43.5,1,43.5,5,2.17,41.33,5,0
21506,2025-07-14,7,Monday,Accessories,Pin Set,Hero Squad,Online Store,East Coast,16.78,2,33.56,10,3.36,30.2,2,0
21507,2025-07-14,7,Monday,Accessories,Pin Set,Ocean Tales,Retail Partner,West Coast,18.71,1,18.71,15,2.81,15.9,5,0
21508,2025-07-14,7,Monday,Toys,Action Figure,Space Rangers,Online Store,Midwest,23.83,1,23.83,10,2.38,21.45,3,1
21509,2025-07-14,7,Monday,Accessories,Watch,Ocean Tales,Online Store,East Coast,23.89,3,71.67,20,14.33,57.34,5,0
21510,2025-07-14,7,Monday,Accessories,Keychain,Space Rangers,Theme Park Shop,Southeast,21.56,3,64.68,0,0.0,64.68,4,0
21511,2025-07-14,7,Monday,Collectibles,Vinyl Figure,Fantasy Kingdom,Theme Park Shop,Midwest,73.29,1,73.29,20,14.66,58.63,5,0
21512,2025-07-15,7,Tuesday,Collectibles,Vinyl Figure,Enchanted Forest,Online Store,Midwest,46.3,1,46.3,25,11.57,34.73,5,0
21513,2025-07-15,7,Tuesday,Accessories,Keychain,Hero Squad,Online Store,Midwest,26.42,3,79.26,0,0.0,79.26,4,1
21514,2025-07-15,7,Tuesday,Apparel,Dress,Space Rangers,Theme Park Shop,West Coast,32.3,1,32.3,5,1.61,30.69,4,0
21515,2025-07-15,7,Tuesday,Collectibles,Coin Set,Hero Squad,Online Store,West Coast,77.58,3,232.74,10,23.27,209.47,5,1
21516,2025-07-15,7,Tuesday,Collectibles,Coin Set,Hero Squad,Online Store,Southeast,59.32,1,59.32,0,0.0,59.32,5,0
21517,2025-07-15,7,Tuesday,Apparel,T-Shirt,Hero Squad,Online Store,Midwest,44.02,1,44.02,0,0.0,44.02,3,0
21518,2025-07-15,7,Tuesday,Collectibles,Coin Set,Enchanted Forest,Theme Park Shop,Southeast,39.97,2,79.94,0,0.0,79.94,4,0
21519,2025-07-15,7,Tuesday,Home,Candle,Space Rangers,Retail Partner,West Coast,19.33,2,38.66,15,5.8,32.86,4,0
21520,2025-07-15,7,Tuesday,Toys,Action Figure,Fantasy Kingdom,Online Store,Southeast,37.52,1,37.52,0,0.0,37.52,4,0
21521,2025-07-15,7,Tuesday,Apparel,T-Shirt,Enchanted Forest,Theme Park Shop,West Coast,28.35,3,85.05,10,8.51,76.54,4,1
21522,2025-07-15,7,Tuesday,Toys,Action Figure,Ocean Tales,Theme Park Shop,International,19.9,2,39.8,10,3.98,35.82,3,0
21523,2025-07-15,7,Tuesday,Toys,Puzzle,Enchanted Forest,Theme Park Shop,Southeast,24.79,1,24.79,0,0.0,24.79,4,0
21524,2025-07-15,7,Tuesday,Collectibles,Art Book,Ocean Tales,Online Store,Midwest,57.35,1,57.35,0,0.0,57.35,3,0
21525,2025-07-15,7,Tuesday,Apparel,Hat,Fantasy Kingdom,Theme Park Shop,East Coast,57.0,1,57.0,0,0.0,57.0,4,1
21526,2025-07-15,7,Tuesday,Toys,Building Set,Ocean Tales,Theme Park Shop,Midwest,43.09,1,43.09,20,8.62,34.47,5,0
21527,2025-07-15,7,Tuesday,Home,Wall Art,Hero Squad,Theme Park Shop,East Coast,19.88,3,59.64,0,0.0,59.64,3,0
21528,2025-07-15,7,Tuesday,Collectibles,Vinyl Figure,Space Rangers,Theme Park Shop,Midwest,65.86,2,131.72,0,0.0,131.72,5,0
21529,2025-07-15,7,Tuesday,Apparel,Hoodie,Hero Squad,Theme Park Shop,Southeast,23.51,3,70.53,0,0.0,70.53,3,0
21530,2025-07-15,7,Tuesday,Collectibles,Vinyl Figure,Hero Squad,Retail Partner,West Coast,44.28,3,132.84,15,19.93,112.91,5,0
21531,2025-07-15,7,Tuesday,Apparel,Dress,Fantasy Kingdom,Retail Partner,West Coast,54.83,1,54.83,25,13.71,41.12,5,0
21532,2025-07-15,7,Tuesday,Collectibles,Coin Set,Ocean Tales,Retail Partner,West Coast,64.56,1,64.56,0,0.0,64.56,4,0
21533,2025-07-15,7,Tuesday,Toys,Plush Toy,Hero Squad,Pop-Up Event,Midwest,18.23,4,72.92,10,7.29,65.63,4,1
21534,2025-07-15,7,Tuesday,Home,Candle,Fantasy Kingdom,Online Store,East Coast,31.04,1,31.04,0,0.0,31.04,5,0
21535,2025-07-15,7,Tuesday,Home,Ornament,Hero Squad,Online Store,East Coast,19.72,1,19.72,0,0.0,19.72,5,0
21536,2025-07-15,7,Tuesday,Home,Ornament,Enchanted Forest,Theme Park Shop,Southeast,22.27,2,44.54,10,4.45,40.09,3,0
21537,2025-07-15,7,Tuesday,Accessories,Watch,Hero Squad,Retail Partner,International,31.36,2,62.72,5,3.14,59.58,4,0
21538,2025-07-15,7,Tuesday,Home,Mug,Hero Squad,Online Store,Midwest,33.52,2,67.04,25,16.76,50.28,3,0
21539,2025-07-15,7,Tuesday,Collectibles,Vinyl Figure,Enchanted Forest,Online Store,Southeast,60.76,1,60.76,0,0.0,60.76,4,1
21540,2025-07-15,7,Tuesday,Collectibles,Art Book,Space Rangers,Theme Park Shop,East Coast,68.18,1,68.18,15,10.23,57.95,1,0
21541,2025-07-15,7,Tuesday,Toys,Action Figure,Hero Squad,Online Store,International,25.79,3,77.37,10,7.74,69.63,5,0
21542,2025-07-15,7,Tuesday,Collectibles,Limited Print,Fantasy Kingdom,Online Store,Southeast,42.85,1,42.85,5,2.14,40.71,4,0
21543,2025-07-15,7,Tuesday,Toys,Puzzle,Space Rangers,Theme Park Shop,West Coast,31.71,1,31.71,15,4.76,26.95,4,0
21544,2025-07-15,7,Tuesday,Collectibles,Figurine,Enchanted Forest,Retail Partner,West Coast,41.15,1,41.15,20,8.23,32.92,4,0
21545,2025-07-15,7,Tuesday,Home,Candle,Hero Squad,Online Store,Southeast,16.14,1,16.14,15,2.42,13.72,4,0
21546,2025-07-15,7,Tuesday,Apparel,Hat,Space Rangers,Online Store,Midwest,45.45,1,45.45,10,4.54,40.91,3,0
21547,2025-07-15,7,Tuesday,Accessories,Watch,Enchanted Forest,Online Store,East Coast,21.33,2,42.66,10,4.27,38.39,2,0
21548,2025-07-15,7,Tuesday,Accessories,Backpack,Ocean Tales,Online Store,Midwest,31.87,2,63.74,0,0.0,63.74,4,0
21549,2025-07-16,7,Wednesday,Toys,Plush Toy,Enchanted Forest,Theme Park Shop,Southeast,43.92,3,131.76,10,13.18,118.58,2,1
21550,2025-07-16,7,Wednesday,Toys,Building Set,Enchanted Forest,Online Store,West Coast,29.54,3,88.62,20,17.72,70.9,4,0
21551,2025-07-16,7,Wednesday,Home,Wall Art,Hero Squad,Theme Park Shop,West Coast,27.01,1,27.01,20,5.4,21.61,3,0
21552,2025-07-16,7,Wednesday,Accessories,Backpack,Hero Squad,Theme Park Shop,International,32.24,1,32.24,15,4.84,27.4,3,0
21553,2025-07-16,7,Wednesday,Collectibles,Vinyl Figure,Ocean Tales,Theme Park Shop,West Coast,62.13,1,62.13,10,6.21,55.92,3,0
21554,2025-07-16,7,Wednesday,Apparel,Dress,Enchanted Forest,Theme Park Shop,Southeast,43.53,2,87.06,25,21.77,65.29,4,0
21555,2025-07-16,7,Wednesday,Collectibles,Coin Set,Fantasy Kingdom,Online Store,West Coast,56.08,1,56.08,0,0.0,56.08,5,0
21556,2025-07-16,7,Wednesday,Home,Candle,Space Rangers,Online Store,East Coast,14.8,1,14.8,25,3.7,11.1,2,1
21557,2025-07-16,7,Wednesday,Home,Ornament,Space Rangers,Theme Park Shop,West Coast,23.11,2,46.22,20,9.24,36.98,4,0
21558,2025-07-16,7,Wednesday,Toys,Action Figure,Hero Squad,Online Store,West Coast,23.05,2,46.1,25,11.53,34.57,4,0
21559,2025-07-16,7,Wednesday,Apparel,Hoodie,Enchanted Forest,Theme Park Shop,West Coast,23.94,1,23.94,5,1.2,22.74,5,0
21560,2025-07-16,7,Wednesday,Toys,Building Set,Enchanted Forest,Online Store,West Coast,44.22,1,44.22,0,0.0,44.22,3,0
21561,2025-07-16,7,Wednesday,Toys,Plush Toy,Ocean Tales,Theme Park Shop,Southeast,36.05,1,36.05,20,7.21,28.84,5,0
21562,2025-07-16,7,Wednesday,Accessories,Backpack,Space Rangers,Online Store,Midwest,16.83,1,16.83,0,0.0,16.83,5,0
21563,2025-07-16,7,Wednesday,Apparel,Jacket,Ocean Tales,Theme Park Shop,East Coast,26.14,1,26.14,25,6.54,19.6,5,0
21564,2025-07-16,7,Wednesday,Toys,Plush Toy,Hero Squad,Retail Partner,Southeast,36.65,1,36.65,10,3.67,32.98,4,0
21565,2025-07-16,7,Wednesday,Apparel,Hoodie,Fantasy Kingdom,Online Store,West Coast,27.58,1,27.58,0,0.0,27.58,4,0
21566,2025-07-16,7,Wednesday,Collectibles,Vinyl Figure,Enchanted Forest,Online Store,East Coast,36.64,2,73.28,15,10.99,62.29,2,0
21567,2025-07-16,7,Wednesday,Collectibles,Vinyl Figure,Hero Squad,Online Store,East Coast,59.55,1,59.55,5,2.98,56.57,4,0
21568,2025-07-16,7,Wednesday,Toys,Board Game,Hero Squad,Theme Park Shop,West Coast,20.36,1,20.36,15,3.05,17.31,4,1
21569,2025-07-16,7,Wednesday,Home,Ornament,Fantasy Kingdom,Pop-Up Event,East Coast,27.12,1,27.12,25,6.78,20.34,5,0
21570,2025-07-16,7,Wednesday,Toys,Puzzle,Fantasy Kingdom,Theme Park Shop,Midwest,22.78,2,45.56,0,0.0,45.56,4,0
21571,2025-07-16,7,Wednesday,Apparel,Jacket,Ocean Tales,Online Store,International,29.38,1,29.38,25,7.34,22.04,4,0
21572,2025-07-16,7,Wednesday,Toys,Puzzle,Ocean Tales,Online Store,International,40.78,1,40.78,0,0.0,40.78,5,1
21573,2025-07-16,7,Wednesday,Accessories,Watch,Ocean Tales,Online Store,Southeast,18.07,2,36.14,5,1.81,34.33,4,0
21574,2025-07-16,7,Wednesday,Collectibles,Limited Print,Hero Squad,Online Store,East Coast,34.11,1,34.11,0,0.0,34.11,5,0
21575,2025-07-17,7,Thursday,Apparel,T-Shirt,Ocean Tales,Theme Park Shop,Midwest,23.28,2,46.56,0,0.0,46.56,5,0
21576,2025-07-17,7,Thursday,Accessories,Backpack,Hero Squad,Retail Partner,Southeast,26.11,2,52.22,10,5.22,47.0,3,0
21577,2025-07-17,7,Thursday,Accessories,Backpack,Fantasy Kingdom,Online Store,Southeast,28.14,3,84.42,0,0.0,84.42,4,0
21578,2025-07-17,7,Thursday,Home,Mug,Fantasy Kingdom,Theme Park Shop,West Coast,25.33,1,25.33,10,2.53,22.8,5,0
21579,2025-07-17,7,Thursday,Accessories,Phone Case,Fantasy Kingdom,Theme Park Shop,East Coast,23.35,1,23.35,0,0.0,23.35,4,0
21580,2025-07-17,7,Thursday,Accessories,Pin Set,Hero Squad,Online Store,West Coast,12.98,2,25.96,15,3.89,22.07,3,0
21581,2025-07-17,7,Thursday,Home,Candle,Space Rangers,Online Store,East Coast,19.76,1,19.76,0,0.0,19.76,3,0
21582,2025-07-17,7,Thursday,Toys,Board Game,Space Rangers,Retail Partner,West Coast,39.99,1,39.99,0,0.0,39.99,4,0
21583,2025-07-17,7,Thursday,Accessories,Watch,Ocean Tales,Theme Park Shop,West Coast,18.83,2,37.66,0,0.0,37.66,4,0
21584,2025-07-17,7,Thursday,Home,Wall Art,Ocean Tales,Retail Partner,East Coast,15.81,1,15.81,10,1.58,14.23,4,0
21585,2025-07-17,7,Thursday,Collectibles,Art Book,Ocean Tales,Pop-Up Event,Midwest,40.5,3,121.5,15,18.23,103.27,4,0
21586,2025-07-17,7,Thursday,Collectibles,Vinyl Figure,Enchanted Forest,Theme Park Shop,Midwest,78.66,4,314.64,20,62.93,251.71,4,0
21587,2025-07-17,7,Thursday,Apparel,Hoodie,Ocean Tales,Theme Park Shop,International,22.76,3,68.28,10,6.83,61.45,4,0
21588,2025-07-17,7,Thursday,Home,Wall Art,Enchanted Forest,Theme Park Shop,East Coast,32.99,2,65.98,25,16.5,49.48,4,0
21589,2025-07-17,7,Thursday,Collectibles,Limited Print,Ocean Tales,Theme Park Shop,Midwest,33.72,2,67.44,0,0.0,67.44,3,0
21590,2025-07-17,7,Thursday,Home,Blanket,Ocean Tales,Theme Park Shop,East Coast,14.88,1,14.88,0,0.0,14.88,4,0
21591,2025-07-17,7,Thursday,Collectibles,Coin Set,Space Rangers,Online Store,Southeast,53.19,3,159.57,5,7.98,151.59,4,0
21592,2025-07-17,7,Thursday,Collectibles,Limited Print,Fantasy Kingdom,Theme Park Shop,International,73.35,3,220.05,0,0.0,220.05,5,0
21593,2025-07-17,7,Thursday,Collectibles,Vinyl Figure,Space Rangers,Online Store,West Coast,57.44,1,57.44,15,8.62,48.82,5,0
21594,2025-07-17,7,Thursday,Toys,Action Figure,Hero Squad,Theme Park Shop,Midwest,39.49,1,39.49,5,1.97,37.52,1,0
21595,2025-07-17,7,Thursday,Toys,Puzzle,Ocean Tales,Pop-Up Event,West Coast,21.16,2,42.32,20,8.46,33.86,5,0
21596,2025-07-17,7,Thursday,Toys,Action Figure,Ocean Tales,Retail Partner,West Coast,40.34,4,161.36,0,0.0,161.36,3,0
21597,2025-07-17,7,Thursday,Home,Mug,Hero Squad,Theme Park Shop,Southeast,25.35,1,25.35,0,0.0,25.35,1,0
21598,2025-07-17,7,Thursday,Accessories,Pin Set,Hero Squad,Theme Park Shop,Southeast,16.16,3,48.48,5,2.42,46.06,3,0
21599,2025-07-17,7,Thursday,Home,Blanket,Ocean Tales,Theme Park Shop,Southeast,15.69,2,31.38,0,0.0,31.38,2,0
21600,2025-07-17,7,Thursday,Accessories,Watch,Hero Squad,Retail Partner,International,15.58,1,15.58,5,0.78,14.8,3,1
21601,2025-07-17,7,Thursday,Toys,Puzzle,Fantasy Kingdom,Theme Park Shop,Southeast,32.02,3,96.06,20,19.21,76.85,4,0
21602,2025-07-17,7,Thursday,Collectibles,Coin Set,Enchanted Forest,Online Store,East Coast,38.75,2,77.5,0,0.0,77.5,3,0
21603,2025-07-17,7,Thursday,Accessories,Watch,Space Rangers,Retail Partner,East Coast,32.04,4,128.16,20,25.63,102.53,5,0
21604,2025-07-17,7,Thursday,Collectibles,Vinyl Figure,Hero Squad,Online Store,Southeast,72.96,4,291.84,10,29.18,262.66,3,0
21605,2025-07-17,7,Thursday,Collectibles,Coin Set,Space Rangers,Retail Partner,West Coast,67.19,2,134.38,5,6.72,127.66,3,0
21606,2025-07-18,7,Friday,Home,Wall Art,Space Rangers,Online Store,East Coast,18.22,2,36.44,20,7.29,29.15,3,0
21607,2025-07-18,7,Friday,Home,Candle,Hero Squad,Online Store,West Coast,26.64,1,26.64,10,2.66,23.98,4,0
21608,2025-07-18,7,Friday,Collectibles,Limited Print,Space Rangers,Theme Park Shop,West Coast,65.91,2,131.82,0,0.0,131.82,4,0
21609,2025-07-18,7,Friday,Accessories,Backpack,Space Rangers,Online Store,International,14.25,1,14.25,20,2.85,11.4,5,0
21610,2025-07-18,7,Friday,Collectibles,Art Book,Ocean Tales,Pop-Up Event,East Coast,72.68,2,145.36,0,0.0,145.36,4,0
21611,2025-07-18,7,Friday,Accessories,Watch,Fantasy Kingdom,Retail Partner,West Coast,31.31,1,31.31,0,0.0,31.31,5,0
21612,2025-07-18,7,Friday,Accessories,Pin Set,Hero Squad,Online Store,West Coast,29.14,2,58.28,0,0.0,58.28,4,0
21613,2025-07-18,7,Friday,Collectibles,Figurine,Ocean Tales,Online Store,East Coast,76.58,5,382.9,10,38.29,344.61,3,0
21614,2025-07-18,7,Friday,Collectibles,Limited Print,Space Rangers,Theme Park Shop,East Coast,54.64,2,109.28,0,0.0,109.28,5,1
